numero,clave,nombre,latitud,longitud,altitud,estado,municipio,id_cuenca_de_disponibilidad,cuenca_de_disponibilidad,num_region_hidrologica,region_hidrologica,fn_id_cuenca_de_disponibilidad,fn_num_region_hidrologica,estado_etq
163,C02099,Rancho Los Algodones,30.781389,-115.175,460,Baja California,Ensenada,52,Huatamote,4,B.C.Noreste,52.0,4.0,Baja California
164,C02167,Rancho Meling,30.973056,-115.745278,645,Baja California,Ensenada,11,San Telmo,1,B.C.Noroeste,11.0,1.0,Baja California
165,C02122,Real del Castillo Viejo,31.951389,-116.745833,610,Baja California,Ensenada,4,Ensenada-El Gallo,1,B.C.Noroeste,4.0,1.0,Baja California
166,C02043,San AgustÃ­n,29.9375,-114.966944,552,Baja California,Ensenada,17,Santa Catarina,2,B.C. Centro Oeste,17.0,2.0,Baja California
167,C02044,San Borja,28.735278,-113.7525,445,Baja California,Ensenada,25,Rosarito,2,B.C. Centro Oeste,25.0,2.0,Baja California
168,C02045,San Carlos,31.785278,-116.463611,164,Baja California,Ensenada,5,San Carlos,1,B.C.Noroeste,5.0,1.0,Baja California
169,C02047,San Fernando,29.983333,-115.233333,10,Baja California,Ensenada,17,Santa Catarina,2,B.C. Centro Oeste,17.0,2.0,Baja California
170,C02048,San JosÃ©,31.066667,-115.583333,40,Baja California,Ensenada,10,San Rafael,1,B.C.Noroeste,10.0,1.0,Baja California
171,C02049,San Juan de Dios Norte,32.1325,-116.165,1280,Baja California,Ensenada,3,Guadalupe,1,B.C.Noroeste,3.0,1.0,Baja California
172,C02050,San Juan de Dios Sur,30.184444,-115.1375,600,Baja California,Ensenada,16,El Rosario,1,B.C.Noroeste,16.0,1.0,Baja California
173,C02051,San Luis Baja California,29.727222,-114.710833,480,Baja California,Ensenada,18,La Bocana,2,B.C. Centro Oeste,18.0,2.0,Baja California
174,C02052,San Luis Gonzaga,30.083333,-114.616667,1,Baja California,Ensenada,54,Agua Dulce,4,B.C.Noreste,54.0,4.0,Baja California
175,C02053,San Miguel,28.583333,-113.95,440,Baja California,Ensenada,26,San Miguel,2,B.C. Centro Oeste,26.0,2.0,Baja California
176,C02166,San Pedro MÃ¡rtir (Obs. Astron.),31.044167,-115.458889,2950,Baja California,Ensenada,50,Cerrada Santa Clara,4,B.C.Noreste,50.0,4.0,Baja California
177,C02105,San Pedro MÃ¡rtir (Parque Nacional),30.968889,-115.581667,2500,Baja California,Ensenada,12,Santo Domingo,1,B.C.Noroeste,12.0,1.0,Baja California
178,ENBBN,"San QuintÃ­n, B.C.",30.517222,-115.931389,17,Baja California,Ensenada,13,San QuintÃ­n,1,B.C.Noroeste,13.0,1.0,Baja California
179,C02054,San Rafael,31.033333,-115.983333,100,Baja California,Ensenada,11,San Telmo,1,B.C.Noroeste,11.0,1.0,Baja California
180,C02085,San Regis,28.597222,-113.754722,495,Baja California,Ensenada,26,San Miguel,2,B.C. Centro Oeste,26.0,2.0,Baja California
181,C02055,San Telmo,30.95,-116.1,60,Baja California,Ensenada,11,San Telmo,1,B.C.Noroeste,11.0,1.0,Baja California
182,C02056,San Vicente,31.329167,-116.247778,110,Baja California,Ensenada,8,San Vicente,1,B.C.Noroeste,8.0,1.0,Baja California
183,C02057,Santa Catarina Norte,31.657222,-115.823889,1150,Baja California,Ensenada,8,San Vicente,1,B.C.Noroeste,8.0,1.0,Baja California
184,C02058,Santa Catarina Sur,29.721944,-115.130278,317,Baja California,Ensenada,18,La Bocana,2,B.C. Centro Oeste,18.0,2.0,Baja California
185,C02060,Santa Cruz,30.878611,-115.627778,980,Baja California,Ensenada,12,Santo Domingo,1,B.C.Noroeste,12.0,1.0,Baja California
186,C02061,Santa Gertrudis,28.075,-113.091667,400,Baja California,Ensenada,30,VizcaÃ­no,2,B.C. Centro Oeste,30.0,2.0,Baja California
187,C02075,Santa Gertrudis MisiÃ³n,28.050556,-113.399722,413,Baja California,Ensenada,29,El Arco,2,B.C. Centro Oeste,29.0,2.0,Baja California
188,C02062,Santa Isabel,31.871111,-115.817222,1540,Baja California,Ensenada,48,Cerrada Laguna Salada,4,B.C.Noreste,48.0,4.0,Baja California
189,C02063,Santa MarÃ­a del Mar,30.401667,-115.888333,28,Baja California,Ensenada,14,San SimÃ³n,1,B.C.Noroeste,14.0,1.0,Baja California
190,C02109,Santa Rosalita,28.668056,-114.236944,8,Baja California,Ensenada,24,Santo Dominguito,2,B.C. Centro Oeste,24.0,2.0,Baja California
191,C02064,Santo Domingo,31.633333,-116.376944,250,Baja California,Ensenada,6,Maneadero-Las Ãnimas,1,B.C.Noroeste,6.0,1.0,Baja California
192,C02065,Santo TomÃ¡s,31.791944,-116.406111,180,Baja California,Ensenada,5,San Carlos,1,B.C.Noroeste,5.0,1.0,Baja California
193,C02067,Tepic,31.158333,-115.720556,30,Baja California,Ensenada,10,San Rafael,1,B.C.Noroeste,10.0,1.0,Baja California
194,VPLBN,"Valle de Palmas, B.C.",32.24,-116.4,280,Baja California,Ensenada,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
195,C02118,Valle de San Rafael,31.918889,-116.234167,721,Baja California,Ensenada,3,Guadalupe,1,B.C.Noroeste,3.0,1.0,Baja California
196,C02003,Bataquez,32.551111,-115.068889,23,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
197,BTQBN,"BatÃ¡quez, B.C.",32.33,-115.04,70,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
198,BNSBN,"Benassini, B.C.",32.34,-115.06,20,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
199,C02007,Cerro Prieto,32.438056,-115.3875,10,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
200,C02009,Colonia JuÃ¡rez,32.298611,-115.016111,17,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
201,C02137,Colonia Mariana,32.258611,-115.322222,0,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
202,C02139,Colonia RodrÃ­guez,32.418611,-115.036111,17,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
203,C02146,Colonia San Pedro MÃ¡rtir,31.0375,-115.204167,416,Baja California,Mexicali,50,Cerrada Santa Clara,4,B.C.Noreste,50.0,4.0,Baja California
204,C02138,Colonia Siete,32.53,-115.411111,7,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
205,C02154,Colonia Zacatecas,32.060278,-115.059444,12,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
206,C02140,Colonia Zaragoza,32.610278,-115.531111,8,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
207,C02141,Compuerta Benassini,32.570278,-115.110833,20,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
208,C02011,Delta,32.353056,-115.189167,12,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
209,C02134,Ejido Cuernavaca,32.561667,-115.305556,8,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
210,C02087,Ejido Doctor Oviedo Mota,32.228889,-115.169444,8,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
211,C02164,Ejido El Porvenir,32.106389,-115.852222,330,Baja California,Mexicali,48,Cerrada Laguna Salada,4,B.C.Noreste,48.0,4.0,Baja California
212,C02142,Ejido Guadalajara,32.547778,-114.878611,8,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
213,C02163,Ejido Nuevo LeÃ³n,32.412778,-115.191944,11,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
214,C02093,Ejido Valle de La Trinidad,32.356111,-115.748889,780,Baja California,Mexicali,48,Cerrada Laguna Salada,4,B.C.Noreste,48.0,4.0,Baja California
215,C02101,El Centinela,32.575278,-115.741944,50,Baja California,Mexicali,48,Cerrada Laguna Salada,4,B.C.Noreste,48.0,4.0,Baja California
216,C02020,El Mayor,32.1275,-115.278056,15,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
217,JMRBN,"InterconexiÃ³n JosÃ© MarÃ­a Morelos y PavÃ³n, B.C.",32.705,-114.728056,0,Baja California,Mexicali,-,-,-,-,,,Baja California
218,C02102,La Ventana,31.439722,-115.053611,16,Baja California,Mexicali,49,El Borrego,4,B.C.Noreste,49.0,4.0,Baja California
219,C02097,Laguna Salada,32.223889,-115.690556,25,Baja California,Mexicali,48,Cerrada Laguna Salada,4,B.C.Noreste,48.0,4.0,Baja California
220,C02033,Mexicali,32.663333,-115.467778,3,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
221,C02034,Mexicali,32.55,-115.466667,3,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
222,MXCBN,"Mexicali, B.C.",32.39,-115.27,60,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
223,ENLBN,"Observatorio de Ejido Nuevo LeÃ³n, B.C.",32.411111,-115.15,60,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
224,SFLBN,"Observatorio de San Felipe, B.C.",31.033333,-114.85,12,Baja California,Mexicali,51,BahÃ­a San Felipe,4,B.C.Noreste,51.0,4.0,Baja California
225,C02107,PercebÃº,30.885556,-114.779167,4,Baja California,Mexicali,51,BahÃ­a San Felipe,4,B.C.Noreste,51.0,4.0,Baja California
226,PCBBN,"PercebÃº, B.C.",30.885556,-114.779167,0,Baja California,Mexicali,51,BahÃ­a San Felipe,4,B.C.Noreste,51.0,4.0,Baja California
227,PDMBN,"Presa derivadora Morelos, B.C.",32.703889,-114.729444,28,Baja California,Mexicali,-,-,-,-,,,Baja California
228,C02072,Presa Emilio Lopez Zamora,31.895833,-115.597222,43,Baja California,Mexicali,48,Cerrada Laguna Salada,4,B.C.Noreste,48.0,4.0,Baja California
229,C02037,Presa Morelos,32.715278,-114.728889,40,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
230,C02145,Rancho Williams,32.624444,-114.877778,29,Baja California,Mexicali,85,RÃ­o Colorado,7,Rio Colorado,85.0,7.0,Baja California
231,C02046,San Felipe,31.0275,-114.835278,10,Baja California,Mexicali,51,BahÃ­a San Felipe,4,B.C.Noreste,51.0,4.0,Baja California
232,C02148,San Felipe,31.029167,-114.839444,15,Baja California,Mexicali,51,BahÃ­a San Felipe,4,B.C.Noreste,51.0,4.0,Baja California
233,C02059,Santa Clara,31.080556,-115.286111,410,Baja California,Mexicali,50,Cerrada Santa Clara,4,B.C.Noreste,50.0,4.0,Baja California
234,C02143,Ejido Plan Libertador,32.4,-117.0,200,Baja California,Playas de Rosarito,2,Descanso-Los MÃ©danos,1,B.C.Noroeste,2.0,1.0,Baja California
235,C02017,Planta de bombeo Rosarito,32.327778,-117.047222,72,Baja California,Playas de Rosarito,2,Descanso-Los MÃ©danos,1,B.C.Noroeste,2.0,1.0,Baja California
236,C02042,Rosarito,32.287778,-117.001944,150,Baja California,Playas de Rosarito,2,Descanso-Los MÃ©danos,1,B.C.Noroeste,2.0,1.0,Baja California
237,C02136,Agua Hechicera,32.536944,-116.62,1165,Baja California,Tecate,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
238,AGHBN,"Agua Hechicera, B.C.",32.271944,-116.204167,1165,Baja California,Tecate,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
239,C02119,Cancio,32.309722,-116.6,450,Baja California,Tecate,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
240,C02086,Ejido JacumÃ©,32.590556,-116.191667,860,Baja California,Tecate,55,Agua Grande,4,B.C.Noreste,55.0,4.0,Baja California
241,C02152,Ejido JosÃ© MarÃ­a Pino Suarez,32.372778,-116.068056,1380,Baja California,Tecate,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
242,C02124,El Carrizo 2,32.490556,-116.683889,300,Baja California,Tecate,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
243,C02019,El Compadre,32.3375,-116.254167,1110,Baja California,Tecate,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
244,C02121,El Hongo,32.516389,-116.302778,960,Baja California,Tecate,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
245,HNGBN,"El Hongo, B.C.",32.516389,-116.302778,960,Baja California,Tecate,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
246,C02024,El Testerazo,32.296389,-116.534444,380,Baja California,Tecate,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
247,C02030,La Puerta,32.543889,-116.678333,480,Baja California,Tecate,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
248,PRTBN,"La Puerta, B.C.",32.543889,-116.678333,480,Baja California,Tecate,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
249,C02031,La Rumorosa,32.548611,-116.046389,1232,Baja California,Tecate,55,Agua Grande,4,B.C.Noreste,55.0,4.0,Baja California
250,AURBN,"Las Auras, B.C.",32.544722,-116.531667,0,Baja California,Tecate,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
251,C02078,Rancho P. P. Cuchuma,32.568889,-116.661111,560,Baja California,Tecate,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
252,TCTBN,"Tecate, B.C.",32.566667,-116.633333,0,Baja California,Tecate,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
253,ALRBN,"Abelardo L. RodrÃ­guez, B.C.",32.444722,-116.908333,120,Baja California,Tijuana,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
254,CSRBN,"Carmen SerdÃ¡n, B.C.",32.243056,-116.584444,440,Baja California,Tijuana,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
255,C02114,Ejido Carmen SerdÃ¡n,32.243611,-116.584444,560,Baja California,Tijuana,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
256,ALMBN,"El Alamar, B.C.",32.527778,-116.9,80,Baja California,Tijuana,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
257,CRRBN,"El Carrizo, B.C.",32.479444,-116.696944,495,Baja California,Tijuana,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
258,C02156,El Florido,32.472222,-116.821111,250,Baja California,Tijuana,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
259,EFLBN,"El Florido, B.C.",32.468056,-116.828333,240,Baja California,Tijuana,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
260,C02038,Presa RodrÃ­guez,32.446944,-116.907778,120,Baja California,Tijuana,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
261,C02068,Tijuana,32.525,-117.041667,20,Baja California,Tijuana,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
262,C02073,Tijuana,32.524167,-117.074167,25,Baja California,Tijuana,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
263,TJNBN,"Tijuana, B.C.",32.449444,-116.866667,132,Baja California,Tijuana,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
264,C02069,Valle de Las Palmas,32.370278,-116.653611,280,Baja California,Tijuana,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
265,C02070,Valle Redondo,32.517778,-116.756111,242,Baja California,Tijuana,1,Tijuana,1,B.C.Noroeste,1.0,1.0,Baja California
266,C03147,Aguajito,26.2,-112.15,180,Baja California Sur,ComondÃº,33,La PurÃ­sima,3,B.C. Suroeste,33.0,3.0,Baja California Sur
267,C03004,Buenavista de Loreto,25.120833,-111.813333,30,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
268,C03006,Cadege,26.376111,-112.5125,80,Baja California Sur,ComondÃº,32,San Ignacio,2,B.C. Centro Oeste,32.0,2.0,Baja California Sur
269,C03132,Ciudad ConstituciÃ³n,25.009722,-111.646667,48,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
270,CINBS,"Ciudad Insurgentes, B.C.S.",25.263889,-111.776389,35,Baja California Sur,ComondÃº,35,Santo Domingo,3,B.C. Suroeste,35.0,3.0,Baja California Sur
271,C03008,ComondÃº,26.058333,-111.825,300,Baja California Sur,ComondÃº,34,Mezquital Seco,3,B.C. Suroeste,34.0,3.0,Baja California Sur
272,C03095,E.T.A. 184 Villa Insurgentes,25.263889,-111.776389,35,Baja California Sur,ComondÃº,35,Santo Domingo,3,B.C. Suroeste,35.0,3.0,Baja California Sur
273,C03187,El Ihuajil,24.991667,-111.4,105,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
274,C03014,El Molino,24.840278,-111.783333,20,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
275,C03172,Guajademi,26.348611,-112.170833,195,Baja California Sur,ComondÃº,33,La PurÃ­sima,3,B.C. Suroeste,33.0,3.0,Baja California Sur
276,HVJBS,"Huerta Vieja, B.C.S.",26.322222,-112.004167,0,Baja California Sur,ComondÃº,33,La PurÃ­sima,3,B.C. Suroeste,33.0,3.0,Baja California Sur
277,IHUBS,"Ihuagil, B.C.S.",24.976111,-111.389722,0,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
278,C03184,Josefa Ortiz de Dominguez,25.000556,-111.833889,30,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
279,C03022,La Angostura,25.053333,-111.122222,280,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
280,HIGBS,"La Higuerilla, B.C.S.",25.448889,-111.415,0,Baja California Sur,ComondÃº,35,Santo Domingo,3,B.C. Suroeste,35.0,3.0,Baja California Sur
281,C03109,La Poza de LeÃ³n,25.3625,-111.172222,360,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
282,C03027,La Poza Grande,25.761111,-112.0375,25,Baja California Sur,ComondÃº,34,Mezquital Seco,3,B.C. Suroeste,34.0,3.0,Baja California Sur
283,C03028,La Poza Honda,25.368056,-111.519444,20,Baja California Sur,ComondÃº,35,Santo Domingo,3,B.C. Suroeste,35.0,3.0,Baja California Sur
284,C03029,La PurÃ­sima,26.181944,-112.077778,95,Baja California Sur,ComondÃº,33,La PurÃ­sima,3,B.C. Suroeste,33.0,3.0,Baja California Sur
285,C03162,Las Barrancas,25.001111,-112.197778,60,Baja California Sur,ComondÃº,-,-,-,-,,,Baja California Sur
286,C03033,Las Cruces,25.397222,-111.755,40,Baja California Sur,ComondÃº,35,Santo Domingo,3,B.C. Suroeste,35.0,3.0,Baja California Sur
287,C03180,Ley Federal de Aguas 1,25.335556,-111.639167,55,Baja California Sur,ComondÃº,35,Santo Domingo,3,B.C. Suroeste,35.0,3.0,Baja California Sur
288,C03179,Ley Federal de Aguas 4,25.201389,-111.559722,75,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
289,C03154,Ley Federal de Aguas 5,25.094444,-111.508333,85,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
290,C03116,Los Cerritos,25.188889,-111.411111,130,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
291,CCNBS,"Observatorio de Ciudad ConstituciÃ³n, B.C.S.",25.009722,-111.663611,45,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
292,C03039,Ojo de Agua,26.324167,-111.984722,180,Baja California Sur,ComondÃº,33,La PurÃ­sima,3,B.C. Suroeste,33.0,3.0,Baja California Sur
293,C03166,PabellÃ³n,25.959167,-112.081944,40,Baja California Sur,ComondÃº,33,La PurÃ­sima,3,B.C. Suroeste,33.0,3.0,Baja California Sur
294,C03043,Puerto Adolfo Lopez Mateos,25.195278,-112.111111,10,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
295,PLMBS,"Puerto Adolfo LÃ³pez Mateos, B.C.S.",25.183333,-112.1,10,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
296,C03046,Puerto Cortes,24.478056,-111.822222,10,Baja California Sur,ComondÃº,-,-,-,-,,,Baja California Sur
297,C03045,Puerto San Carlos,24.791667,-112.111111,10,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
298,C03123,Punta Eugenia,27.846389,-115.083333,10,Baja California Sur,ComondÃº,-,-,-,-,,,Baja California Sur
299,C03124,Ramaditas,25.122222,-111.954167,30,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
300,C03126,San Antonio de La Sierra,26.520833,-112.504167,160,Baja California Sur,ComondÃº,32,San Ignacio,2,B.C. Centro Oeste,32.0,2.0,Baja California Sur
301,C03105,San Ignacio de Los Romero,25.5875,-111.640278,140,Baja California Sur,ComondÃº,35,Santo Domingo,3,B.C. Suroeste,35.0,3.0,Baja California Sur
302,C03057,San Juanico,26.256944,-112.482778,20,Baja California Sur,ComondÃº,32,San Ignacio,2,B.C. Centro Oeste,32.0,2.0,Baja California Sur
303,C03141,San Lucas Norte,25.613889,-111.746111,200,Baja California Sur,ComondÃº,35,Santo Domingo,3,B.C. Suroeste,35.0,3.0,Baja California Sur
304,C03128,San Luis Gonzaga,24.9075,-111.290556,160,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
305,C03173,San Pedrito,24.9,-111.25,170,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
306,C03130,San RamÃ³n,25.279167,-111.285278,230,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
307,C03155,San Raymundo,26.380556,-112.598611,40,Baja California Sur,ComondÃº,32,San Ignacio,2,B.C. Centro Oeste,32.0,2.0,Baja California Sur
308,C03063,Santo Domingo,25.490278,-111.915278,18,Baja California Sur,ComondÃº,35,Santo Domingo,3,B.C. Suroeste,35.0,3.0,Baja California Sur
309,C03065,TepentÃº,25.091667,-111.325556,180,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
310,C03150,TiguanÃ¡,25.208333,-111.126389,290,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
311,C03068,Villa ConstituciÃ³n,25.032222,-111.670278,50,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
312,C03069,Villa Insurgentes,25.261667,-111.774444,30,Baja California Sur,ComondÃº,35,Santo Domingo,3,B.C. Suroeste,35.0,3.0,Baja California Sur
313,C03101,Villa Morelos,24.93,-111.628333,57,Baja California Sur,ComondÃº,36,Bramonas,3,B.C. Suroeste,36.0,3.0,Baja California Sur
314,C03001,Aeropuerto Viejo,24.15,-110.283333,20,Baja California Sur,La Paz,77,La Paz,6,B.C. Sureste,77.0,6.0,Baja California Sur
315,C03186,Agua de San Antonio,23.690278,-109.944444,840,Baja California Sur,La Paz,75,San Bartolo,6,B.C. Sureste,75.0,6.0,Baja California Sur
316,C03110,Alfredo V. Bonfil,24.148611,-110.567778,70,Baja California Sur,La Paz,79,Alfredo B. Bonfil,6,B.C. Sureste,79.0,6.0,Baja California Sur
317,C03194,Buenavista Sur,23.980556,-110.15,400,Baja California Sur,La Paz,77,La Paz,6,B.C. Sureste,77.0,6.0,Baja California Sur
318,C03139,C.E.F. La Paz,23.383333,-110.15,92,Baja California Sur,La Paz,44,Pescaderos,3,B.C. Suroeste,44.0,3.0,Baja California Sur
319,C03120,Colonia Plutarco ElÃ­as Calles,23.220833,-110.144444,10,Baja California Sur,La Paz,45,Plutarco E. Calles,3,B.C. Suroeste,45.0,3.0,Baja California Sur
320,C03009,El Aguajito,24.838889,-111.127222,200,Baja California Sur,La Paz,37,Santa Rita,3,B.C. Suroeste,37.0,3.0,Baja California Sur
321,C03011,El Cajoncito,24.145833,-110.205556,200,Baja California Sur,La Paz,77,La Paz,6,B.C. Sureste,77.0,6.0,Baja California Sur
